,ra,dec,Vmag,plx,sy_dist,name
4204,67.16559004644,15.87087464955,3.41,21.8125,45.845272206303726,* tet02 Tau                        
4205,318.2341082895137,30.22689868062,3.21,21.813,45.84422133590061,* zet Cyg                          
4206,67.53582395833332,15.637838722222222,5.552,21.82,45.82951420714941,* 80 Tau                           
4207,341.5146290837499,-81.38161444027777,4.128,21.85,45.76659038901602,* bet Oct                          
4208,60.20319248033999,18.19400140845,5.865,21.8567,45.752560999601954,HD 25202                           
4209,67.66203799716,15.69187789749,5.454,21.8684,45.72808253004335,* 81 Tau                           
4210,86.19320831979957,-65.73549809975806,4.36,21.872,45.7205559619605,* del Dor                          
4211,316.4867853131224,-17.232862837423333,4.07,21.9049,45.651886107674535,* tet Cap                          
4212,193.35913209457914,-40.17891354020333,4.27,21.916,45.628764373060775,* n Cen                            
4213,163.92665044107412,0.7369192708186111,5.93,21.9667,45.5234514059918,* 55 Leo                           
4214,64.9904357136,14.03520339208,5.568,21.9777,45.50066658476547,* h Tau                            
4215,247.5550013403687,21.489610745563056,2.77,22.0023,45.449793885184725,* bet Her                          
4216,188.59681217680622,-23.39676021620222,2.64,22.0049,45.444423741984735,* bet Crv                          
4217,66.35423019571,22.19999875489,5.264,22.0177,45.41800460538566,* kap02 Tau                        
4218,65.51465891588998,14.07719803474,5.71,22.0269,45.399034816519794,* 60 Tau                           
4219,69.53942455777998,12.51083696018,4.27,22.031,45.39058599246517,* c Tau                            
4220,170.84117277756457,-18.78003559358222,5.09,22.0397,45.37266841200198,* lam Crt                          
4221,92.44981217661,-22.77433980451,5.717,22.0465,45.35867371238065,HD 42443                           
4222,37.266320874589994,67.40238670115001,4.61,22.0801,45.289649956295484,* iot Cas A                        
4223,337.87637718061205,-32.34607529737,4.29,22.0836,45.28247206071473,* bet PsA                          
4224,116.11184921750541,24.397996469691666,3.57,22.0907,45.26791817371112,* kap Gem                          
4225,348.9728918732375,-9.087734712236944,4.25,22.0924,45.26443482826673,* psi01 Aqr                        
4226,316.1794278189204,-77.02376835555778,5.15,22.1774,45.09094844300955,* alf Oct                          
4227,67.64013589132999,16.19401380456,4.764,22.1875,45.07042253521127,HD 28527                           
4228,40.16681187422333,-39.85537652502445,4.116,22.2853,44.87262904246297,* iot Eri                          
4229,67.15416772966458,19.18043420581389,3.53,22.3654,44.71192109240165,* eps Tau                          
4230,115.31179988937957,-9.551132713051112,3.93,22.3839,44.67496727558647,* alf Mon                          
4231,270.01470183662997,80.00084672305,5.939,22.4338,44.57559575283724,* 40 Dra                           
4232,115.45524596810624,-72.60609911449889,3.944,22.4377,44.56784786319454,* zet Vol                          
4233,71.10761879725999,11.14613429228,5.379,22.4743,44.495267928255835,HD 30034                           
4234,166.33292728684,-27.293624097650003,4.912,22.5314,44.38250619135961,* chi01 Hya                        
4235,39.949897086099995,-42.891810862039996,4.75,22.5636,44.319168926944286,* s Eri                            
4236,59.21698795828,22.47797357482,5.617,22.5957,44.25620803958275,* 32 Tau                           
4237,174.31517497162875,-75.89653328693056,5.637,22.6009,44.246025600750414,* pi. Cha                          
4238,2.35266705582,-45.74742390816,3.87,22.6081,44.231934572122384,* eps Phe                          
4239,313.16346186492956,-8.983327394804167,4.72,22.61,44.22821760283061,* mu. Aqr                          
4240,242.99997135052996,-10.064141709620001,4.928,22.6379,44.173708692060664,* psi Sco                          
4241,61.40598331978998,-27.65180715482,5.59,22.6594,44.13179519316486,HD 25945                           
4242,271.70797891827,-43.42474933448,5.68,22.6753,44.1008498233761,CD-43 12272B                       
4243,46.068820351229995,-7.60085511718,5.3,22.6787,44.09423820589364,* rho03 Eri                        
4244,98.09637190887999,-5.86881889105,5.598,22.6861,44.07985506543654,HD 46304                           
4245,290.13710917284993,-5.415768030580001,4.99,22.688,44.07616361071932,* f Aql                            
4246,27.73803387043,51.933417696039996,5.951,22.7021,44.048788438074006,HD 11151                           
4247,244.88640949986996,-30.90671130918,5.502,22.7089,44.035598377728554,HD 146836                          
4248,68.39145558016999,-62.82367692087001,5.78,22.724,44.0063369125154,HD 29399                           
4249,357.2314426472279,-28.130271247486945,4.57,22.7296,43.99549486132619,* del Scl                          
4250,72.73054023498,-53.46153586537,5.57,22.7332,43.98852779195186,* iot Pic A                        
4251,116.04035957875999,-36.06250530421,5.784,22.7339,43.98717334025399,HD 62781                           
4252,271.70788719112,-43.42522247491,5.62,22.7417,43.972086519477436,CD-43 12272A                       
4253,107.17654279512,-70.49709075274001,5.623,22.7501,43.95585074351322,* gam01 Vol                        
4254,276.0429933333333,-34.38461647222222,1.81,22.76,43.93673110720562,* eps Sgr                          
4255,22.812933726078327,-49.07270281348056,3.935,22.7935,43.872156535854515,* del Phe                          
4256,7.886116900947917,-62.958217456539444,4.289,22.8384,43.785904441642145,* bet01 Tuc                        
4257,236.01833112283998,-15.67283425002,5.412,22.8397,43.78341221644767,* eta Lib                          
4258,258.13574977099995,62.87433485897,5.54,22.8472,43.7690395321965,HD 156295                          
4259,286.85659139963997,32.50176020348,5.22,22.8557,43.7527618930945,* 17 Lyr                           
4260,337.15696013784,-67.48906095123,5.564,22.8975,43.67289005349929,HD 212728                          
4261,269.7566342235883,-9.773633604669445,3.34,22.9031,43.662211665669716,* nu. Oph                          
4262,214.55789958255997,-81.00775849839,4.889,22.9229,43.62449777296939,* eta Aps                          
4263,84.72117993593999,-7.21282977215,4.8,22.9587,43.556473145256476,* d Ori                            
4264,82.53949562346999,-47.077654485230006,5.453,23.0172,43.445770988651965,HD 36553                           
4265,120.33657437791001,59.04740239119,5.772,23.0228,43.43520336362215,HD 65301                           
4266,157.42345691105749,84.2519302374486,5.51,23.049,43.38583018786064,HD 89571                           
4267,89.88174341414583,54.28473796286278,3.72,23.0557,43.37322224005343,* del Aur                          
4268,45.90341158316999,-59.73777459104,5.122,23.1077,43.27561808401528,* mu. Hor                          
4269,343.66252607412997,-15.820819565199999,3.28,23.1451,43.20568932517034,* del Aqr                          
4270,44.057363512790005,8.38156219303,5.963,23.1485,43.19934336998078,HD 18262                           
4271,113.29860726373998,3.29037918403,5.571,23.1488,43.198783522256015,* del02 CMi                        
4272,109.86741051716999,-16.39524868884,5.7,23.1638,43.17080962536372,V* R CMa                           
4273,250.40291354978996,26.916880197010002,5.916,23.1794,43.1417551791677,* 39 Her                           
4274,310.79592141366993,66.65744732012,5.6,23.1824,43.13617226861757,* 4 Cep                            
4275,58.29185913143999,17.32708535285,5.946,23.1939,43.11478449074972,HD 24357                           
4276,167.41586789931583,44.49848775473417,3.01,23.2272,43.052972377212924,* psi UMa                          
4277,4.5819057032191655,36.78522459491083,4.52,23.2542,43.00298440711786,* sig And                          
4278,35.43725985507999,-68.65941858958,4.09,23.2796,42.95606453719137,* del Hyi                          
4279,290.8047398506158,-44.79977880009027,4.27,23.3612,42.80602023868637,* bet02 Sgr                        
4280,24.428522833333332,-57.236752805555554,0.46,23.39,42.75331338178709,* alf Eri                          
4281,261.02744624946996,22.96028225747,5.72,23.4066,42.72299266018986,* 73 Her                           
4282,343.76103043556,37.07682835541,5.901,23.4306,42.679231432400364,HD 216756                          
4283,21.5778595538,43.4577416488,5.978,23.4377,42.66630258088465,HD 8671                            
4284,307.39543861014,62.99411033485,4.22,23.481,42.587624036455004,* tet Cep                          
4285,1.3339215498499997,-5.7076199163391665,4.61,23.5152,42.52568551405049,* 33 Psc                           
4286,48.10727325,-44.419664777777776,5.93,23.53,42.49893752656183,HD 20121                           
4287,244.57457983480708,-28.614019999019167,4.782,23.5392,42.482327351821645,* d Sco                            
4288,18.704885418649997,-0.9737944361800001,5.69,23.5394,42.48196640526096,* 38 Cet                           
4289,299.0765493221691,35.08342288549806,3.88,23.5482,42.46609082647505,* eta Cyg                          
4290,244.96009294998035,-50.15550599744805,4.02,23.5698,42.4271737562474,* gam02 Nor                        
4291,297.35542879469,-72.50337812377,5.392,23.5699,42.42699375050382,HD 186219                          
4292,74.7556892487854,-16.3760360311325,5.92,23.5731,42.42123437307779,HD 31925A                          
4293,10.618216175279999,-65.46802960324,5.381,23.6721,42.24382289699688,* rho Tuc                          
4294,273.14201493674994,-73.67243586786,5.91,23.6778,42.23365346442659,HD 165259                          
4295,256.34454343006996,12.74082649393,4.871,23.6844,42.22188444714664,* 60 Her                           
4296,197.96433664569997,-69.94201586432,5.906,23.6917,42.20887483802344,HD 114371                          
4297,176.40172787504665,-66.7287577037325,3.65,23.7289,42.14270362300823,* lam Mus                          
4298,55.890974484299996,-10.485656988259999,5.61,23.7643,42.07992661260799,HD 23281                           
4299,238.94828034575997,37.94695692688,5.424,23.7741,42.062580707576736,* lam CrB                          
4300,118.19940212642791,-5.428136048959445,5.765,23.7787,42.05444368279174,HD 64235                           
4301,350.2219317178999,38.18232418822,5.765,23.7806,42.05108365642583,* 12 And                           
4302,32.83782816067999,8.56980718578,5.623,23.7901,42.034291575066945,* 64 Cet                           
4303,66.15607614244999,33.95980292675,5.795,23.7924,42.03022814007834,* 56 Per A                         
4304,162.4062010556029,-16.193647060365556,3.11,23.794,42.027401866016646,* nu. Hya                          
4305,311.2395566340129,-66.20321158354139,3.408,23.8011,42.01486485918718,* bet Pav                          
4306,286.1707585001183,-21.741495958675557,3.77,23.8121,41.99545609165089,* omi Sgr                          
4307,131.17124658768915,18.154308069054164,3.94,23.8271,41.969018470565025,* del Cnc                          
4308,175.39273503938333,31.746048628373888,5.75,23.8297,41.96443933410828,* 62 UMa                           
4309,269.44119030886577,29.24787944585528,3.7,23.8544,41.920987323093435,* ksi Her                          
4310,17.775675387167915,55.14989971999472,4.33,23.8844,41.86833246805446,* tet Cas                          
4311,274.4068216622754,-36.76169016455028,3.11,23.8859,41.86570319728376,* eta Sgr                          
4312,271.70788799999997,-43.42522122222222,4.95,23.9,41.84100418410042,CD-43 12272                        
4313,72.13555678588,-16.32948647345,5.755,23.97,41.71881518564873,* 59 Eri                           
4314,257.44979209956995,-10.523299715910001,5.43,23.9838,41.69481066386478,HD 155078                          
4315,84.87979410772,-3.5647041898,5.974,23.9992,41.668055601853396,HD 37594                           
4316,111.43164850380958,27.79807970844639,3.79,24.0201,41.63180003413808,* iot Gem                          
4317,27.71655254039,11.0433783323,5.922,24.0374,41.60183713712797,* 54 Cet                           
4318,95.94202257162999,4.59288236137,4.398,24.0777,41.53220614925844,* eps Mon A                        
4319,230.79376489032995,-60.65717003988,5.651,24.0785,41.53082625578836,HD 136359                          
4320,84.43590678983,-28.68969025261,5.31,24.0801,41.52806674390887,* nu.02 Col                        
4321,114.14460762756998,5.862171936529999,5.888,24.0803,41.52772183070808,HD 60803                           
4322,343.6894578806599,-16.27195728137,5.56,24.1373,41.42965451811097,* 77 Aqr                           
4323,349.29140463853497,3.2822904690047223,3.7,24.1958,41.32948693574918,* gam Psc                          
4324,145.2876340588858,9.89230789622861,3.52,24.1976,41.32641253678051,* omi Leo                          
4325,155.87206698759,-38.00984042183,5.329,24.2034,41.31650925076642,HD 90132                           
4326,44.1068718466,-8.8981434724,3.87,24.2178,41.291942290381456,* eta Eri                          
4327,253.645854299862,-42.361315836300555,3.62,24.2353,41.262125907251,* zet02 Sco                        
4328,294.15823686072,44.694933767319995,5.169,24.261,41.21841638844236,HD 185351                          
4329,284.05494665111996,4.20360613639,4.57,24.2696,41.20381052839767,* tet01 Ser                        
4330,221.56218103060039,1.892883828008611,3.73,24.2814,41.183786766825634,* 109 Vir                          
4331,189.4256837492,-48.541305359279995,3.86,24.2953,41.16022440554345,* tau Cen                          
4332,81.57297133333333,28.607451722222223,1.65,24.36,41.050903119868636,* bet Tau                          
4333,272.14506657745665,-63.668561979886384,4.328,24.3617,41.04803851947935,* pi. Pav                          
4334,264.52298079538997,-54.50043389668,5.242,24.3817,41.01436733287671,* pi. Ara                          
4335,286.65722641389,28.62859511488,5.55,24.4217,40.94719040853012,HD 178233                          
4336,18.432858343190002,7.57535993745,5.19,24.4595,40.88391013716552,* zet Psc A                        
4337,346.1902227083333,15.205267138888889,2.48,24.46,40.883074407195416,* alf Peg                          
4338,346.86964883730997,21.13425299097,5.953,24.462,40.8797318289592,HD 218396                          
4339,107.18694039829,-70.4989304021,3.746,24.4775,40.85384536819528,* gam02 Vol                        
4340,241.15339843764,-37.86294800835,5.901,24.5249,40.77488593225661,HD 143928                          
4341,284.06100425853,4.20212762045,4.98,24.531,40.76474664709959,* tet02 Ser                        
4342,303.63346814201,36.806305808089995,4.99,24.5456,40.74049931555961,* b03 Cyg                          
4343,66.15609870833333,33.95968863888889,5.792,24.62,40.61738424045492,* 56 Per                           
4344,139.7110149130071,36.80259585676,3.92,24.7087,40.471574789446635,* 38 Lyn                           
4345,104.39131738322999,-24.630824746504445,5.47,24.7137,40.4633867045404,HD 51733                           
4346,346.71971025,-43.52035713888889,4.332,24.73,40.43671653861706,* tet Gru                          
4347,267.4645037403808,-37.04327637830389,3.21,24.734,40.430177084175625,* G Sco                            
4348,67.14374134289625,15.962283658173055,3.84,24.7693,40.372557964900096,* tet01 Tau                        
4349,29.48215308839333,23.596062782928055,4.766,24.7748,40.363595266157546,* lam Ari                          
4350,354.9461224562699,-14.22215365198,4.977,24.9012,40.15870721089747,* ome01 Aqr                        
4351,336.6557107853308,4.393779330436667,5.81,24.9028,40.156127021860996,* 34 Peg                           
4352,222.6763575,74.15550394444445,2.08,24.91,40.14452027298274,* bet UMi                          
4353,232.15932091851997,1.8420796482300001,5.17,24.9485,40.082570094394455,* 10 Ser                           
4354,173.25047887756915,-31.85762443763278,3.54,24.9632,40.058966799128314,* ksi Hya                          
4355,102.07944289217998,-1.31892339786,5.731,24.9902,40.015686148970396,HD 49434                           
4356,290.4181660991358,-17.847198585185275,3.93,25.0011,39.99824007743659,* rho01 Sgr                        
4357,337.4418930886079,-27.107261744712503,5.95,25.0139,39.977772358568636,HD 213135                          
4358,190.37933366666664,-48.95987152777778,2.17,25.06,39.904229848363926,* gam Cen                          
4359,324.7549529914799,20.26545091699,5.762,25.0683,39.891017739535584,V* NZ Peg                          
4360,154.99312733333332,19.84148522222222,2.37,25.07,39.88831272437176,* gam Leo                          
4361,246.98893977326995,-64.05794042149999,5.29,25.0908,39.85524574744528,* iot TrA                          
4362,279.11597611864,9.12249158587,5.39,25.0916,39.85397503547004,HD 171802                          
4363,246.9507221339408,-8.371782117432224,4.63,25.0919,39.853498539369276,* ups Oph                          
4364,39.351452616639996,-52.54310890289,5.293,25.207,39.67151981592415,* eta Hor                          
4365,346.71970605831996,-43.52035584987,4.4,25.2088,39.66868712513091,* tet Gru A                        
4366,335.7832792611599,-45.928488349,5.62,25.2139,39.660663364255434,* pi.02 Gru                        
4367,131.69380095833333,6.418801527777778,3.38,25.23,39.635354736424894,* eps Hya                          
4368,51.40105322284999,-69.33643439273999,5.946,25.2484,39.60647011295765,HD 21722                           
4369,126.41513277136582,-3.9064272186819444,3.9,25.3438,39.457382081613645,* 30 Mon                           
4370,240.88370591666663,-57.77507336111111,4.67,25.39,39.38558487593541,* iot01 Nor                        
4371,265.8398521702599,24.32782138039,5.729,25.3989,39.371783817409415,* 84 Her                           
4372,199.73040703832623,-23.171514006915,3.0,25.5286,39.171752465861815,* gam Hya                          
4373,306.75944789003995,49.38336233182,5.715,25.6035,39.05716015388521,* 43 Cyg                           
4374,286.56224439258,-4.8825627459300005,3.43,25.6409,39.0001911009364,* lam Aql                          
4375,190.47107061461998,10.2356257137,4.88,25.6921,38.92247033134699,* rho Vir                          
4376,32.38594633333333,34.98729705555556,3.0,25.71,38.895371450797356,* bet Tri                          
4377,334.46081431139,-77.51155520419,5.472,25.7575,38.82364359895176,* psi Oct                          
4378,285.35992757286994,46.93476318949,5.006,25.7832,38.784945235657325,* 16 Lyr                           
4379,263.34510117472,19.25667786998,5.648,25.7869,38.7793802279452,HD 159332                          
4380,342.13874192297,-51.31686481202,3.466,25.7902,38.77441818985506,* eps Gru                          
4381,118.88097190683999,8.86283924354,5.8,25.8075,38.74842584520004,HD 64685                           
4382,335.41404820054,-1.38734919411,3.834,25.8551,38.677088852876224,* gam Aqr                          
4383,323.4952210208758,45.59183890429417,4.02,25.9359,38.556595298408766,* rho Cyg                          
4384,135.61165018301915,-66.39607456495057,3.99,25.9718,38.50329973278709,* alf Vol                          
4385,144.59073494214,40.23979332701,5.276,25.9788,38.49292500038493,* 42 Lyn                           
4386,68.37730105432999,-29.76649184907,4.51,26.0289,38.41883444940047,* ups01 Eri                        
4387,148.190904223595,26.00695118609,3.88,26.0971,38.31843384897172,* mu. Leo                          
4388,62.966412701339166,-6.837579624323333,4.026,26.1097,38.29994216708733,* omi01 Eri                        
4389,72.84359804647998,18.83985718512,5.085,26.1221,38.281761420406475,* i Tau                            
4390,63.38787685875,7.71611596324,5.29,26.1562,38.231853250854485,* 46 Tau                           
4391,312.12146967117997,-43.98848405998,5.1,26.1721,38.2086267437462,* iot Mic                          
4392,191.40854861857997,-60.981321188070005,4.686,26.1753,38.203955637566715,* iot Cru                          
4393,188.14999459223998,-13.85910671656,5.726,26.248,38.09814081072844,HD 109141                          
4394,201.30802711150997,-64.48514918642,5.312,26.2629,38.07652620236151,HD 116457                          
4395,13.742108708333332,23.62832775,5.45,26.33,37.9794910748196,* 36 And                           
4396,60.78907977626708,5.9893007020025,3.883,26.4293,37.83679476944149,* nu. Tau                          
4397,289.27570134506874,53.368458277813055,3.76,26.4853,37.756793391050884,* kap Cyg                          
4398,33.19808895135083,-2.3936296178019445,5.66,26.5381,37.68167276481738,* 66 Cet                           
4399,165.93196466666666,61.75103469444444,1.79,26.54,37.67897513187641,* alf UMa                          
4400,165.58239860071666,20.179840051333336,4.398,26.5651,37.64337420148992,* b Leo                            
4401,198.54539646229998,-19.930945669550002,5.33,26.5757,37.62835974217048,* 55 Vir                           
4402,0.6237587268108332,8.48546371363111,5.69,26.6268,37.5561464389262,* c Psc                            
4403,193.74393083397206,-44.15193195884277,5.89,26.6304,37.55106945445806,HD 112164                          
4404,62.83450933127999,5.52305222212,5.699,26.6345,37.54528900486212,* 45 Tau                           
4405,292.4264926137312,51.72977792205222,3.755,26.6363,37.54275180862207,* iot Cyg                          
4406,198.99487862085456,-19.943100362194166,5.22,26.6876,37.47058559031161,* 57 Vir                           
4407,277.2077473759062,-49.07058832071611,4.11,26.6984,37.455428040631645,* zet Tel                          
4408,14.188371146487498,38.499334271586946,3.87,26.7046,37.44673202369629,* mu. And                          
4409,169.81847309097498,-64.5824900939661,5.99,26.7131,37.43481662555076,HD 98560                           
4410,111.28464744031,-13.75197698979,5.78,26.8143,37.29353367419623,HD 58461                           
4411,77.82990136466,-2.49078245837,5.892,26.8642,37.224261284534805,HD 33608                           
4412,217.05057875905996,-2.22795805996,4.84,26.8792,37.20348819905354,* phi Vir                          
4413,275.924540442535,21.769752669179443,3.84,26.9636,37.087035855746265,* 109 Her                          
4414,76.85401324416999,-12.491270424789999,5.956,26.9847,37.05803659110533,HD 33093                           
4415,110.32291530917999,45.22817702748,5.739,26.9855,37.05693798521428,HD 56963                           
4416,73.72386707883084,10.150834290816945,4.648,27.0067,37.02784864496588,* pi.01 Ori                        
4417,53.109413603069996,46.056861557379996,5.32,27.0579,36.95778312433707,* 36 Per                           
4418,17.14746388517208,-10.182264426689999,3.45,27.0603,36.95450530851468,* eta Cet                          
4419,228.87567841690498,33.31483124216833,3.49,27.0746,36.934987035819546,* del Boo                          
4420,287.3680896456666,-37.904474400140835,4.087,27.0884,36.91617075943947,* alf CrA                          
4421,332.0958805922599,-32.98846990784,4.5,27.0888,36.91562564602345,* mu. PsA                          
4422,115.82803204470957,28.8835088440125,4.29,27.121,36.871796762656246,* sig Gem                          
4423,97.82637888349,-51.82596004833,5.573,27.1217,36.870845116640915,HD 46569                           
4424,287.47028379223997,-68.42444946059001,5.305,27.1258,36.86527217630447,HD 177389                          
4425,276.95618749373995,-29.81686134205,5.902,27.1461,36.837704126927996,HD 169830                          
4426,44.10904886104708,18.023240330170278,5.58,27.2557,36.68957319019508,* rho Ari                          
4427,342.42007288281246,66.20040505350917,3.54,27.2869,36.64762211903881,* iot Cep                          
4428,48.958440358919994,-8.81973238362,4.8,27.395,36.50301149844862,* zet Eri                          
4429,212.59972288860996,25.09167695027,4.83,27.484,36.38480570513753,* d Boo                            
4430,176.32099928437708,8.258113804996944,4.842,27.5153,36.343416208436764,* ksi Vir                          
4431,93.89277138290998,-0.51218910407,5.65,27.5211,36.33575692832045,HD 43318                           
4432,137.72934159819997,63.51367121287,4.64,27.6487,36.16806576801079,* tau UMa                          
4433,295.8897821816462,-15.470021153739445,5.49,27.6508,36.16531890578211,HD 186185                          
4434,234.56767957322995,46.79777189356,5.742,27.6976,36.104211195193805,HD 139798                          
4435,63.50047592756916,-42.29436854309194,3.86,27.721,36.07373471375492,* alf Hor                          
4436,161.69241154166667,-49.42025677777777,2.69,27.84,35.91954022988506,* mu. Vel                          
4437,325.38691169327205,-14.047612442258888,5.18,27.8625,35.89053387169134,* 42 Cap                           
4438,79.84222921431,-50.60596716578,5.45,27.8694,35.881647972328075,* zet Pic                          
4439,311.66192102517994,16.12412827185,4.96,27.8884,35.857202277649485,* gam01 Del                        
4440,139.04719590063,54.02185732922,4.805,27.9081,35.831891099716564,* e UMa                            
4441,271.56332127396996,-4.75125243749,5.741,27.9231,35.81264257908327,HD 165438                          
4442,231.95730858154164,29.105692955676112,3.68,27.9256,35.80943650270719,* bet CrB                          
4443,154.65795220498,-56.11039361256,5.8,27.9469,35.78214399450386,HD 89569                           
4444,34.32861363899208,33.84719681816611,4.0,27.9795,35.740452831537375,* gam Tri                          
4445,49.67145807348,-18.55979224053,5.84,28.0938,35.59504232250532,HD 20631A                          
4446,311.66458259985995,16.12429395409,4.25,28.1359,35.54178114082009,* gam02 Del                        
4447,21.714853201199997,-13.056511098460001,5.505,28.232,35.420799093227544,* 47 Cet                           
4448,317.58541696714997,10.13158110216,4.68,28.2433,35.40662741251907,* gam Equ                          
4449,286.73501297132,-27.67041563722,3.31,28.3195,35.31135789826798,* tau Sgr                          
4450,88.70871381837999,-52.63548061132,5.29,28.3302,35.29802119293193,HD 40292                           
4451,315.74147079938,-38.63144437321,5.305,28.3733,35.24440230780346,* zet Mic                          
4452,147.7473252344596,59.03873362321777,3.81,28.3783,35.23819256262708,* ups UMa                          
4453,87.83040011603666,-20.87909184884028,3.85,28.4234,35.182279389517085,* del Lep                          
4454,8.92156445206,-48.00090693428,5.51,28.4456,35.15482183536294,* lam02 Phe                        
4455,188.93971585836,-41.02194673442,5.114,28.446,35.15432749771497,HD 109536                          
4456,39.577755736499995,-30.19406407163,5.829,28.4867,35.10410121214461,* iot02 For                        
4457,265.49429806289,15.95243344203,5.54,28.5131,35.071598668682114,HD 160910                          
4458,230.5344611681,-47.9277925469,5.0,28.5512,35.02479755667012,* nu.01 Lup                        
4459,110.0892616053,-52.31152521669,5.953,28.634,34.923517496682265,HD 57852                           
4460,84.22661905356708,9.290671253007499,4.09,28.6722,34.87698886028976,* phi02 Ori                        
4461,47.374181833544164,44.85745828572972,3.81,28.7314,34.805126098971854,* kap Per                          
4462,228.07123134275705,-52.099248703500834,3.41,28.7616,34.76858032932799,* zet Lup                          
4463,138.2999060833333,-69.71720758333333,1.69,28.82,34.698126301179734,* bet Car                          
4464,30.489551300890827,70.90696692312001,4.54,28.83,34.6860908775581,* 48 Cas                           
4465,69.54509840443707,-14.304027896712778,3.87,28.8769,34.62975596410972,* l Eri                            
4466,54.75465214655999,-5.626213439430001,5.96,28.8891,34.61513165865327,* 21 Eri                           
4467,39.15799555274,12.44763177214,5.64,28.9026,34.59896341505608,* 31 Ari                           
4468,347.48894582007324,-42.86124188860445,5.83,28.9182,34.5802989121038,HD 218630                          
4469,342.5008044783695,24.601581283481668,3.48,28.934,34.56141563558443,* mu. Peg                          
4470,17.09255597528,5.649850695019444,5.501,28.9357,34.55938511941995,* e Psc                            
4471,126.32917392874998,-21.04595626895,5.987,28.9972,34.486088311974946,HD 71196                           
4472,242.2429538510379,36.490870568733335,4.73,29.0217,34.456975297794415,* tau CrB                          
4473,21.00584700680541,-8.183260897344445,3.59,29.0339,34.44249652991848,* tet Cet                          
4474,268.3822064283158,56.87264192915222,3.75,29.0603,34.41120704190941,* ksi Dra                          
4475,261.83864847174743,-29.867034824494446,4.269,29.1161,34.345259152152934,* d Oph                            
4476,158.30787467726,40.42554634199,4.715,29.1453,34.31084943369943,HD 91312                           
4477,349.54118352279,-40.824361964990004,5.537,29.1514,34.30366980659591,* phi Gru                          
4478,326.16139675,25.64503775,4.135,29.22,34.223134839151264,* kap Peg                          
4479,250.7240206060716,38.922254919646385,3.5,29.2595,34.176933987252,* eta Her                          
4480,189.42616406775,-27.13888552792,5.41,29.2822,34.150439516156574,HD 109799                          
4481,318.26278445202996,-39.424919372329995,5.26,29.2823,34.150322891302935,HD 201772                          
4482,304.00256471757996,45.579525023760006,5.864,29.2845,34.1477573460363,HD 192985                          
4483,321.33145356711,46.71434132316,5.58,29.3328,34.091528936889766,HD 204153                          
4484,255.03970555146998,-24.98913937677,5.731,29.4073,34.005161983589105,* 26 Oph                           
4485,293.5223041337725,7.378940091534999,4.45,29.4091,34.00308067910953,* mu. Aql                          
4486,139.32184357673998,-68.6895931281,5.39,29.4612,33.94294869183876,* 128 Car                          
4487,279.16281112739,6.671805170030001,5.425,29.5111,33.88555492679026,HD 171834                          
4488,183.04976921918995,77.61624118315,5.137,29.5794,33.80731184540593,V* CO Cam                          
4489,117.30391810368998,-60.28371359558,5.771,29.6294,33.75026156452712,HD 64185                           
4490,99.42796041666666,16.399280416666667,1.92,29.84,33.51206434316354,* gam Gem                          
4491,198.01476328105957,-16.19860296918417,5.04,29.9003,33.444480490162306,* 53 Vir                           
4492,304.5135649821425,-12.544852120195278,3.58,29.914,33.42916360232667,* alf02 Cap                        
4493,44.90076104798,-25.27413337917,5.686,30.0184,33.31290142046212,* zet For                          
4494,152.6470357548104,-12.35412747882361,3.61,30.0232,33.30757547496603,* lam Hya                          
4495,149.71781426255,-35.8909728992,5.222,30.0499,33.27798095833929,* eta Ant                          
4496,31.280934280416666,77.281340055,5.268,30.16,33.15649867374005,* 47 Cas                           
4497,195.5441542302233,10.959148721740554,2.79,30.211,33.100526298368145,* eps Vir                          
4498,126.43414610922872,-66.13688790317111,3.759,30.2128,33.098554255150134,* bet Vol                          
4499,246.16572412499994,-29.704658138888888,5.41,30.22,33.090668431502316,CD-29 12513                        
4500,24.274692439329996,12.141782949709999,5.535,30.3493,32.94968911968316,* pi. Psc                          
4501,258.89959221571786,-38.59393580577028,5.95,30.4039,32.89051733494716,HD 155826                          
4502,96.31894281668542,-0.9458829010630556,5.9,30.4103,32.883595360782365,HD 45067                           
4503,56.049922675312075,-64.80691413207694,3.833,30.4404,32.851079486471924,* bet Ret                          
4504,246.16572545356996,-29.70466253226,5.82,30.4894,32.798283993781446,CD-29 12513A                       
4505,244.5803759355658,-4.692513152746667,3.23,30.5136,32.77227203607571,* eps Oph                          
4506,82.97021910681666,-76.34090168363221,5.2,30.5956,32.68443828524363,* gam Men                          
4507,194.00179795076,38.31485251695,5.6,30.6121,32.66682128962077,* alf01 CVn                        
4508,144.20641315882747,-49.35502549652583,4.35,30.6319,32.64570594706825,* M Vel                            
4509,354.09701934725,2.1022216400800002,5.68,30.6828,32.59154966300338,* 16 Psc                           
4510,332.66162268209996,70.13257468439,5.52,30.6881,32.58592092700428,HD 210884                          
4511,79.3712030790154,-34.895200767237775,4.83,30.788,32.48018708587762,* omi Col                          
4512,111.93482220726999,21.44527902503,5.24,30.8067,32.46047126112177,* 63 Gem                           
4513,211.59290834800288,-26.682361576738057,3.28,30.8889,32.37408907406868,* pi. Hya                          
4514,261.6578398576725,-5.086598463661944,4.54,30.9863,32.272326802490134,* 47 Oph                           
